u;v;oneway;length;geometry;name
1234641755;3156377791;False;25.795;;Rua Manuel Joaquim Gomes
1234641772;3156377791;False;91.661;LINESTRING (-8.435963 41.5480469, -8.4358551 41.5482397, -8.4362033 41.5483596, -8.4360456 41.5486661);Rua Manuel Joaquim Gomes
1234641779;1234641807;False;176.80700000000002;LINESTRING (-8.4475457 41.5484543, -8.4475145 41.5482892, -8.4474722 41.5480091, -8.447441 41.5477973, -8.4474143 41.5476488, -8.4473831 41.5474304, -8.4473764 41.5472402, -8.4474299 41.5470651, -8.4474409 41.5468763);Rua da Escola Nova
1234641779;1234641820;False;59.807;LINESTRING (-8.4475457 41.5484543, -8.4474232 41.548416, -8.4470421 41.5482809, -8.4468916 41.5482317);Rua dos Paióis
1234641787;1234641821;False;17.26;;
1234641787;1234641838;False;224.63200000000003;LINESTRING (-8.4472539 41.5515294, -8.4468334 41.5523246, -8.4466186 41.5526612, -8.4464319 41.5530152, -8.4464579 41.5530963, -8.4465264 41.5531396, -8.4465995 41.5531657, -8.4467152 41.5531746, -8.4468665 41.5531748);Rua Nossa Senhora das Graças
1234641791;6796873410;False;101.95100000000001;LINESTRING (-8.4382088 41.5493368, -8.4382141 41.5492571, -8.4382087 41.5491647, -8.4381819 41.5490965, -8.4380961 41.5490081, -8.4380263 41.5489218, -8.4379432 41.5488375, -8.4378788 41.5487331, -8.43786 41.5486468, -8.4378627 41.5485986, -8.4379217 41.5485404, -8.4379585 41.548519);Rua Joaquim Ferreira da Silva
1234641791;1234641848;False;119.303;LINESTRING (-8.4382088 41.5493368, -8.4384734 41.5495061, -8.4387739 41.5496, -8.4388584 41.5496138, -8.4390441 41.5495647, -8.4391852 41.5495585, -8.4393099 41.5495971, -8.4394972 41.5496499);['Largo das Alminhas', 'Calçada de Cones']
1234641795;3761334898;True;31.494;;Rua do Tourido
1234641795;1234641826;True;7.912000000000001;LINESTRING (-8.4455569 41.5540662, -8.4455108 41.5540528, -8.4454652 41.5540516);
1234641795;1234641870;True;9.488;LINESTRING (-8.4456221 41.5541341, -8.4455997 41.5540962, -8.4455569 41.5540662);
1234641799;8088916954;False;62.848;LINESTRING (-8.4430223 41.5412098, -8.4432917 41.5413459, -8.4436615 41.5415103);Avenida de São Gregório
1234641799;1724281722;True;17.723;LINESTRING (-8.4430223 41.5412098, -8.4430586 41.5412016, -8.4430889 41.5411846, -8.4431097 41.5411608, -8.4431165 41.5411441, -8.4431171 41.5411157, -8.4431047 41.5410889);
1234641799;1234641849;True;14.294;LINESTRING (-8.4429007 41.5411377, -8.4429114 41.541165, -8.4429339 41.5411878, -8.4429655 41.5412036, -8.4430024 41.5412102, -8.4430223 41.5412098);
1234641802;8088916954;False;218.682;LINESTRING (-8.4453724 41.5428867, -8.44497 41.5421796, -8.4449491 41.5421376, -8.4447708 41.5420132, -8.4444993 41.5418828, -8.4436615 41.5415103);Avenida de São Gregório
1234641807;6796904857;False;107.34899999999999;LINESTRING (-8.4474409 41.5468763, -8.4473831 41.5467016, -8.4473363 41.5465531, -8.4472672 41.5463697, -8.447109 41.5461579, -8.4470154 41.5460061, -8.447002 41.5459752);Rua da Escola Nova
1234641820;1234641859;False;55.187;LINESTRING (-8.4468916 41.5482317, -8.4466817 41.5485778, -8.4466889 41.5486939);
1234641826;3761334898;True;30.951;;Rua do Tourido
1234641838;1234641851;False;210.353;LINESTRING (-8.4468665 41.5531748, -8.4473328 41.5522959, -8.4478271 41.5514251);
1234641843;3859102022;True;4.126;;
1234641843;1282849199;True;12.833;;
1234641848;1538877989;False;35.146;LINESTRING (-8.4394972 41.5496499, -8.4395569 41.5496815, -8.4396205 41.5497501, -8.4396622 41.5498597, -8.4396818 41.5499219);Largo das Alminhas
1234641848;6791534649;False;118.907;LINESTRING (-8.4394972 41.5496499, -8.4395419 41.5495777, -8.4395961 41.5494917, -8.4396536 41.5494368, -8.4397142 41.549413, -8.4398354 41.5493891, -8.4399757 41.5493772, -8.4401831 41.5493963, -8.440569 41.5494416, -8.440636 41.5494488, -8.4406583 41.5494607, -8.4407048 41.5495025);Rua João Azeredo
1234641849;1724281641;False;98.031;LINESTRING (-8.4429007 41.5411377, -8.4425468 41.5410135, -8.4424569 41.540982, -8.4423243 41.5409149, -8.4421156 41.5408094, -8.4420678 41.5407852, -8.4419251 41.5407286, -8.4418776 41.5407517);Avenida de São Gregório
1234641849;1234641873;True;20.772;LINESTRING (-8.4430725 41.541062, -8.4430383 41.5410498, -8.4430005 41.5410471, -8.4429525 41.5410588, -8.442924 41.5410775, -8.4429058 41.5411024, -8.4429007 41.5411377);
1234641865;3758364245;False;290.11400000000003;LINESTRING (-8.4447843 41.5503899, -8.444707 41.5504664, -8.4449153 41.550835, -8.4451258 41.5512074, -8.445225 41.5512325, -8.4453747 41.5511819, -8.4457923 41.5510408, -8.4458192 41.5509825, -8.4454354 41.5503838, -8.4454124 41.5502958, -8.4454138 41.5501814, -8.4454594 41.550072, -8.4455385 41.5499676);Rua do Tojal
1234641870;3761334749;True;26.265;;Rua do Monte Barral
1234641873;1724281722;True;4.016;;
1234641883;6796904857;False;57.329;LINESTRING (-8.4470974 41.5454871, -8.4469842 41.5456609, -8.4469597 41.545766, -8.4469508 41.5458577, -8.447002 41.5459752);Rua da Escola Nova
1234641883;6796904863;False;68.609;LINESTRING (-8.4470974 41.5454871, -8.4463192 41.5455381, -8.4462763 41.5455421);Rua de Quintão
1234658239;1234658268;True;15.057;;Rua Campo da Ribeira
1234658239;1234658264;False;14.1;;Rua de Pousada
1234658239;1234658270;False;24.006;;Rua de Pousada
1234658241;1234658270;False;119.23299999999999;LINESTRING (-8.3864681 41.5634262, -8.3863597 41.5633239, -8.3862454 41.5631645, -8.3861604 41.5630812, -8.3857489 41.5625019);
1234658247;1234658268;False;105.351;LINESTRING (-8.3863999 41.5632197, -8.3865748 41.5631437, -8.3861469 41.5624148);Rua Campo da Ribeira
1234658264;5897622530;False;5.434;;Rua de Pousada
1234658264;1234658268;True;13.314;;Rua Campo da Ribeira
1234658270;1683160017;False;80.843;;Rua de Pousada
1234664175;4396776205;False;27.266;;
1234664175;1234664245;False;66.071;LINESTRING (-8.4554613 41.5371678, -8.4552599 41.5373632, -8.4549739 41.5376368);
1234664180;1234664234;False;101.91;LINESTRING (-8.4611072 41.5439683, -8.4608353 41.5439043, -8.460676 41.5436921, -8.4603494 41.5433027);Rua de Dom José
1234664180;1234664219;False;260.476;LINESTRING (-8.4611072 41.5439683, -8.4616861 41.5440846, -8.4621173 41.5441922, -8.4626822 41.5444935, -8.4628986 41.5446043, -8.4632567 41.5447103, -8.46382 41.5448329, -8.4639148 41.5449183);Rua de Dom José
1234664180;1234664230;False;131.06;LINESTRING (-8.4611072 41.5439683, -8.4607654 41.5443841, -8.4609674 41.544608, -8.4610474 41.545024);Rua Nova da Esperança
1234664185;1234664201;False;97.606;LINESTRING (-8.4541062 41.5371566, -8.4543847 41.5367267, -8.4545985 41.5363601);Rua Santana
1234664185;4708339918;False;41.604;LINESTRING (-8.4541062 41.5371566, -8.4544244 41.5372925, -8.4545266 41.5373568);Rua da Tomada
1234664219;2397469834;False;128.274;LINESTRING (-8.4639148 41.5449183, -8.4635119 41.544974, -8.4623803 41.5449785);Rua de Santo André
1234664219;2395121188;False;497.856;LINESTRING (-8.4639148 41.5449183, -8.464301 41.5448649, -8.464641 41.5447786, -8.465148 41.5446333, -8.4654699 41.544553, -8.4657166 41.5445129, -8.4660262 41.5445016, -8.4667681 41.5445088, -8.4675996 41.5445008, -8.4686118 41.5444896, -8.4693467 41.5444695, -8.4698097 41.5444406);Rua de Santa Leocádia
1234664230;2397469834;False;111.094;LINESTRING (-8.4610474 41.545024, -8.4616361 41.5449888, -8.4623803 41.5449785);Rua de Santo André
1234664234;5212326962;False;51.02;;Travessa de Dom José
1234664245;4708339918;False;48.532;LINESTRING (-8.4549739 41.5376368, -8.4546905 41.53746, -8.4545266 41.5373568);Rua da Tomada
1235091556;1235091570;True;39.878;LINESTRING (-8.3910184 41.5584935, -8.3911133 41.5585862, -8.391134 41.5586619, -8.3910787 41.5588212);Rua dos Baixetes
1235091556;1235091604;False;221.34500000000003;LINESTRING (-8.3910184 41.5584935, -8.3908992 41.5584192, -8.3907735 41.5583329, -8.3905501 41.5582108, -8.3904047 41.5581543, -8.3902564 41.5581374, -8.3899227 41.5581966, -8.3897944 41.5581824, -8.3895786 41.5580769, -8.3893592 41.5579307, -8.3893243 41.5578284, -8.3893295 41.5577002, -8.3893175 41.5575549, -8.3892542 41.5574029);Rua dos Baixetes
1235091556;1235091651;True;53.252;LINESTRING (-8.391617 41.5586159, -8.3913593 41.5586104, -8.3913158 41.5586095, -8.3911704 41.5585726, -8.3910184 41.5584935);Rua dos Baixetes
1235091570;1235091651;True;50.271;;Avenida General Carrilho da Silva Pinto
1235091605;2065715856;False;21.372;;Rua da Fábrica
1235091605;1235091606;False;190.58399999999997;LINESTRING (-8.4043261 41.5528125, -8.4057748 41.5522005, -8.4061888 41.5520298, -8.4063384 41.5520023);Rua do Complexo Desportivo
1235091606;1563695715;True;38.275;LINESTRING (-8.4063384 41.5520023, -8.4063805 41.5521626, -8.4063869 41.5522349, -8.4063849 41.5522986, -8.4063797 41.5523431);
1235091651;4634040526;True;326.77599999999995;LINESTRING (-8.3951449 41.5573576, -8.3948824 41.5574772, -8.394759 41.5575349, -8.3943177 41.5577564, -8.3941123 41.5578533, -8.3937528 41.5579735, -8.39335 41.5580773, -8.3929272 41.5581745, -8.3926676 41.5582446, -8.3924235 41.5583209, -8.3917842 41.5585548, -8.391617 41.5586159);Avenida General Carrilho da Silva Pinto
1235389062;1235389244;True;21.098;;Rua Professor Mota Leite
1235389062;1235389167;True;20.348;;Rua Professor Mota Leite
1235389167;1235389244;False;12.629999999999999;LINESTRING (-8.429212 41.5865501, -8.4292163 41.5865953, -8.4292227 41.5866634);Avenida do Cávado
1235389244;1236401773;False;14.033;;Avenida do Cávado
1235815881;1235837400;False;45.57;;Rua do Assento
1235815881;1236401870;False;127.771;LINESTRING (-8.4307886 41.5852516, -8.4309065 41.5850183, -8.4314683 41.5842228);Rua Senhora das Travessas
1235837400;1236401977;False;74.719;;Rua do Cruzeiro
1235837400;1236401784;False;83.245;;Rua do Assento
1236148377;1236148457;True;29.418999999999997;LINESTRING (-8.4275667 41.580934, -8.4276101 41.5810623, -8.4276534 41.5811905);Avenida do Cávado
1236148377;1236148428;True;15.672;LINESTRING (-8.4275667 41.580934, -8.4276288 41.5809412, -8.4276905 41.5809327, -8.4277453 41.5809097);Avenida do Cávado
1236148377;1236148426;True;15.661999999999999;LINESTRING (-8.4274429 41.5808348, -8.4274684 41.5808777, -8.4275112 41.580912, -8.4275667 41.580934);Avenida do Cávado
1236148379;3320141476;False;14.973;;Avenida do Cávado
1236148379;4065343554;True;61.537000000000006;LINESTRING (-8.4268606 41.5792328, -8.4269774 41.5795291, -8.4270699 41.5797636);Avenida do Cávado
1236148379;4065345589;True;57.787;LINESTRING (-8.4271401 41.5797082, -8.4270302 41.5795085, -8.4269271 41.5793273, -8.4268606 41.5792328);Avenida do Cávado
1236148426;2836124413;False;317.86100000000005;LINESTRING (-8.4274429 41.5808348, -8.4273733 41.5808806, -8.4272781 41.5809432, -8.4268781 41.5813725, -8.4267819 41.5814423, -8.426642 41.5814846, -8.4265049 41.5814962, -8.426372 41.581492, -8.4262377 41.5814602, -8.4258673 41.5813175, -8.425733 41.5813037, -8.4255803 41.5813175, -8.425439 41.5813682, -8.4252564 41.581197, -8.4251546 41.5810299, -8.4250783 41.5809474, -8.4245484 41.5806399);['Rua de Pitancinhos', 'Rua da Carvalheira']
1236148426;1236148447;True;13.765;LINESTRING (-8.4274727 41.5807166, -8.4274473 41.5807532, -8.427437 41.5807938, -8.4274429 41.5808348);Avenida do Cávado
1236148428;1236148450;True;32.465;LINESTRING (-8.4277453 41.5809097, -8.4277946 41.5808644, -8.4278153 41.5808081, -8.4278038 41.5807504, -8.4277622 41.5807009, -8.4276975 41.5806683);Avenida do Cávado
1236148428;1236148457;True;32.146;LINESTRING (-8.4276534 41.5811905, -8.4276943 41.5810655, -8.4277453 41.5809097);Avenida do Cávado
1236148447;1236148450;True;20.87;LINESTRING (-8.4276975 41.5806683, -8.4276363 41.5806581, -8.427574 41.5806634, -8.4275174 41.5806836, -8.4274727 41.5807166);Avenida do Cávado
1236148447;4065343554;True;111.139;;Avenida do Cávado
1236148450;4065343566;True;46.286;LINESTRING (-8.4276975 41.5806683, -8.4276043 41.5805944, -8.4275131 41.580492, -8.4274166 41.5803145);Avenida do Cávado
1236196427;1236196622;False;26.78;;Rua Cimo de Vila
1236196427;3248151387;False;26.227;;Rua Cimo de Vila
1236196427;3248163104;False;159.512;LINESTRING (-8.4243563 41.5765693, -8.4242021 41.5764586, -8.4236498 41.575399, -8.4235059 41.5753137);Rua do Espigueiro
1236196430;1780134236;False;230.432;LINESTRING (-8.4081366 41.580032, -8.4085963 41.5796171, -8.408614 41.579592, -8.4086322 41.5795663, -8.4090601 41.5789895, -8.4092397 41.5786481, -8.4094255 41.5782207);Avenida Imaculada Conceição
1236196430;1780134272;False;113.012;LINESTRING (-8.4081366 41.580032, -8.4083349 41.5801085, -8.4085347 41.5802645, -8.4086592 41.5804183, -8.4086746 41.5805643, -8.4086625 41.5807267, -8.4086556 41.5808047, -8.4086611 41.5808709);Rua Eça de Queirós
1236196444;1236196536;False;18.555;LINESTRING (-8.4291388 41.5739782, -8.4291823 41.5739551, -8.4292258 41.5739443, -8.4292771 41.5739404, -8.4293494 41.5739398);Rua da Cachada
1236196444;1236196579;False;25.253;LINESTRING (-8.4291388 41.5739782, -8.4291349 41.5738672, -8.4291296 41.5737512);Rua da Cachada
1236196449;1236196458;False;136.304;LINESTRING (-8.4243691 41.5724272, -8.424245 41.5724907, -8.4241294 41.5725893, -8.4241132 41.5726561, -8.4242223 41.5729877, -8.4242547 41.573075, -8.4246339 41.5733247, -8.4247473 41.5733853);Rua do Cimo de Vila
1236196449;3248180848;False;110.918;LINESTRING (-8.4243691 41.5724272, -8.4251741 41.5729237, -8.4253425 41.5730034, -8.4254294 41.5730231);Rua Doutor Manuel José de Oliveira Machado
1236196462;1236196505;False;125.888;;Rua da Escola
1236196467;1236196599;False;28.025;;Avenida do Cávado
1236196467;1236196571;False;224.93300000000002;LINESTRING (-8.4241764 41.5739792, -8.4244732 41.5745616, -8.4250789 41.5757499, -8.425085 41.575762, -8.4251138 41.5758184, -8.4251392 41.5758695);Avenida do Cávado
1236196467;1236196553;True;17.984;LINESTRING (-8.4239604 41.5739739, -8.4240647 41.5739743, -8.4241764 41.5739792);Rua dos Limoeiros
1236196479;6788643748;False;142.00600000000003;LINESTRING (-8.41713 41.5775943, -8.4168519 41.5776812, -8.4162915 41.5778823, -8.4162193 41.5779059, -8.4161291 41.5779329, -8.4160299 41.5779531, -8.4159351 41.5779565, -8.4158359 41.5779599, -8.4157051 41.5779599, -8.4155246 41.5779599);Rua da Ortigueira
1236196479;2836124227;False;186.68099999999998;LINESTRING (-8.41713 41.5775943, -8.417349 41.577529, -8.4177339 41.5774565, -8.4178179 41.5774101, -8.4178508 41.5773585, -8.4178648 41.5770766, -8.4177919 41.5768254, -8.4178613 41.5762968);Rua da Ortigueira
1236196479;2836124271;False;100.80000000000001;LINESTRING (-8.41713 41.5775943, -8.4173399 41.5776601, -8.4175847 41.5777363, -8.4180117 41.5778306, -8.4181597 41.577843, -8.4182841 41.5778343);Rua Cimo de Vila
1236196485;2836123913;False;39.962;;Calçada de São Sebastião
1236196485;4779474124;False;132.847;LINESTRING (-8.4314617 41.5694156, -8.4318229 41.5687005, -8.4318993 41.5686037, -8.4320209 41.5685127, -8.4322602 41.5684516);Rua Padre Alfredo José de Sousa
1236196485;1236196570;False;93.575;LINESTRING (-8.4314617 41.5694156, -8.4313071 41.5696102, -8.4307736 41.5700783);Rua Padre Alfredo José de Sousa
1236196486;4065466096;True;22.358;;Rua Cimo de Vila
1236196486;1236196527;False;21.945;;Rua Cimo de Vila
1236196486;1236196571;True;29.556;;Rua Cimo de Vila
1236196490;11271194820;False;18.291;LINESTRING (-8.4355279 41.5678809, -8.4354158 41.5678869, -8.4353086 41.5678926);Rua de São Frutuoso
1236196490;1675634957;False;81.177;LINESTRING (-8.4355279 41.5678809, -8.43553 41.5679416, -8.435542 41.5682929, -8.4355487 41.5684879, -8.4355348 41.5686103);Rua das Oliveiras
1236196490;2836119385;False;89.55799999999999;LINESTRING (-8.4355279 41.5678809, -8.4357043 41.5678412, -8.4359439 41.5677152, -8.4364344 41.5674574);Rua de São Frutuoso
1236196492;2836124275;False;42.465;;Rua da Carvalheira
1236196492;1236196543;False;152.103;LINESTRING (-8.4218181 41.5778844, -8.4214762 41.5782658, -8.4212643 41.5784273, -8.4209844 41.5785709, -8.4206646 41.578695, -8.4204607 41.5787399);Rua Cimo de Vila
1236196492;6788651953;False;129.729;LINESTRING (-8.4218181 41.5778844, -8.421972 41.5777095, -8.4222719 41.577518, -8.4227217 41.5772847, -8.423042 41.5772038);Rua Cimo de Vila
1236196495;1236196601;True;13.132;;Rua dos Limoeiros
1236196495;1236196553;True;9.555;;
1236196495;1236196599;True;23.534;LINESTRING (-8.4240585 41.5737431, -8.4239682 41.5738406, -8.4238845 41.5739094);Rua dos Limoeiros
1236196498;3248163106;False;115.793;LINESTRING (-8.423047 41.5741173, -8.4230498 41.5741956, -8.4230852 41.5743091, -8.4234156 41.5749955, -8.423413 41.5751124);Rua do Espigueiro
1236196498;1236196546;False;29.399;LINESTRING (-8.423047 41.5741173, -8.4231601 41.5741226, -8.4232887 41.5741089, -8.4233917 41.5740796);Rua dos Limoeiros
1236196498;2836123966;False;112.386;LINESTRING (-8.423047 41.5741173, -8.4228705 41.5740624, -8.4227355 41.5739876, -8.4224856 41.5737782, -8.4222817 41.5736616, -8.4221208 41.5736092, -8.4219452 41.5735668);Rua dos Limoeiros
1236196505;3248163099;False;56.183;;
1236196505;1744405386;False;61.522;;Rua da Escola
1236196508;1236196579;False;65.834;LINESTRING (-8.4284029 41.5735679, -8.4284864 41.5735797, -8.4288986 41.5736288, -8.4289688 41.5736471, -8.4290231 41.5736713, -8.4290889 41.5737132, -8.4291296 41.5737512);Rua da Cachada
1236196508;1236196591;False;346.13699999999994;LINESTRING (-8.4284029 41.5735679, -8.4283434 41.5743323, -8.4282722 41.5752473, -8.4282549 41.5754689, -8.4282381 41.5756431, -8.4281445 41.5766139, -8.4281406 41.5766745);Avenida Valério Pinto de Sá
1236196508;6959197846;False;95.364;LINESTRING (-8.4284029 41.5735679, -8.428423 41.5733491, -8.428471 41.5727118);Avenida Valério Pinto de Sá
1236196508;2836123969;False;146.969;LINESTRING (-8.4284029 41.5735679, -8.4283214 41.5735576, -8.4278962 41.5735103, -8.427647 41.5734786, -8.4276057 41.5734811, -8.4275697 41.5734832, -8.4275065 41.5735075, -8.4274413 41.5735486, -8.4273026 41.5736582, -8.4272386 41.5736806, -8.4271758 41.5736839, -8.4267621 41.5735902);Travessa Valério Pinto de Sá
1236196510;1236196524;False;202.86200000000002;LINESTRING (-8.4266799 41.5757285, -8.4267762 41.5758285, -8.4277958 41.5771715, -8.4279367 41.5772874);Rua Nova do Carvalhal
1236196512;3320141476;False;70.52;LINESTRING (-8.4265239 41.5785064, -8.42671 41.5789129, -8.4268031 41.5791052);Avenida do Cávado
1236196512;4065451608;False;251.852;LINESTRING (-8.4265239 41.5785064, -8.4260643 41.5776497, -8.4257005 41.5769716, -8.4254099 41.5764004);Avenida do Cávado
1236196512;1236196524;False;198.32099999999997;LINESTRING (-8.4265239 41.5785064, -8.4274159 41.578003, -8.4274631 41.5779658, -8.4274753 41.5778856, -8.4274159 41.5775977, -8.4274239 41.5775364, -8.4274719 41.5774856, -8.4278539 41.5773303, -8.4279367 41.5772874);Rua do Carvalhal
1236196519;2435802051;False;24.255;LINESTRING (-8.429692 41.5718023, -8.4297408 41.5717414, -8.4298419 41.5716152);Rua Doutor Manuel José de Oliveira Machado
1236196519;1744405379;False;128.689;LINESTRING (-8.429692 41.5718023, -8.4294753 41.5719857, -8.4293029 41.5720829, -8.4290994 41.5721976, -8.4285754 41.5724503, -8.4284573 41.5724825);['Rua Dr. Manuel José de Oliveira Machado', 'Rua Doutor Manuel José de Oliveira Machado']
1236196519;6802531158;False;156.821;LINESTRING (-8.429692 41.5718023, -8.4296375 41.5717923, -8.4295768 41.5717923, -8.4295389 41.5717923, -8.4294858 41.5717895, -8.4294327 41.5717895, -8.4293909 41.5717696, -8.4292089 41.5716476, -8.4291709 41.5716362, -8.4291178 41.5716249, -8.4290685 41.5716078, -8.4290382 41.5715851, -8.4289964 41.5715539, -8.4289692 41.5715425, -8.4289016 41.5715397, -8.4288295 41.5715255, -8.4287537 41.5715028, -8.428712 41.571483, -8.4284237 41.5710488, -8.4283516 41.5709722);Cangosta do Boular
1236196524;1236196591;False;71.13;LINESTRING (-8.4279367 41.5772874, -8.4280021 41.5772005, -8.4280756 41.5770682, -8.4281406 41.5766745);Rua do Carvalhal
1236196527;3248151387;False;24.869;;Rua Cimo de Vila
1236196527;2836124252;False;95.11200000000001;LINESTRING (-8.4247974 41.5762495, -8.4249736 41.5766188, -8.4248756 41.5768386, -8.4248756 41.5769298, -8.4249456 41.57706);Travessa Cimo de Vila
1236196536;1236196579;False;27.930999999999997;LINESTRING (-8.4293494 41.5739398, -8.4292349 41.5738249, -8.4291296 41.5737512);Rua da Cachada
1236196543;1236196568;False;71.54599999999999;LINESTRING (-8.4204607 41.5787399, -8.4204416 41.5788221, -8.4203799 41.5789266, -8.4201268 41.5791998, -8.4201094 41.5792618, -8.4201323 41.5793088);Rua do Monte
1236196543;2836124271;False;211.07600000000002;LINESTRING (-8.4204607 41.5787399, -8.4203195 41.5787312, -8.4202068 41.5786935, -8.4197202 41.5784404, -8.4195452 41.5783575, -8.4191852 41.5782792, -8.4189993 41.5782119, -8.4185195 41.5778904, -8.4182841 41.5778343);Rua Cimo de Vila
1236196544;4779474124;False;13.579;;Rua Padre Alfredo José de Sousa
1236196544;1818312194;False;136.76;LINESTRING (-8.4324147 41.5684122, -8.4328902 41.5682789, -8.4339541 41.5679807);Rua Padre Alfredo José de Sousa
1236196544;2836119396;False;29.053;LINESTRING (-8.4324147 41.5684122, -8.4324736 41.5685169, -8.4325246 41.568567, -8.4326206 41.5686119);Rua da Carcamije
1236196546;1236196601;False;32.755;;Rua dos Limoeiros
1236196546;2607796110;False;217.078;LINESTRING (-8.4233917 41.5740796, -8.4232679 41.5739266, -8.4223894 41.5722795);Rua da Confeiteira
1236196549;1236196599;False;116.478;LINESTRING (-8.4235363 41.5727713, -8.4236819 41.5730228, -8.4238399 41.5733251, -8.4240585 41.5737431);Avenida do Cávado
1236196553;1236196601;True;16.278;;Rua dos Limoeiros
1236196568;1236196610;False;43.681;;Rua do Monte
1236196570;2836123925;False;40.529;;Travessa Espessande
1236196570;10240481399;False;40.548;LINESTRING (-8.4307736 41.5700783, -8.4306922 41.5701361, -8.4306559 41.5701619, -8.4303791 41.5702895);Rua Padre Alfredo José de Sousa
1236196571;4065466096;False;25.04;;Avenida do Cávado
1236196591;2836124229;False;228.90900000000002;LINESTRING (-8.4281406 41.5766745, -8.4285267 41.5768968, -8.4286257 41.5769445, -8.4287678 41.5769871, -8.4289837 41.5770315, -8.42915 41.5770698, -8.4293799 41.5771436, -8.4294799 41.5771541, -8.4296478 41.5771436, -8.4297318 41.5771137, -8.4297897 41.5770763, -8.4298217 41.5769656, -8.4298417 41.576834, -8.4298277 41.5767503, -8.4296263 41.5764363);Caminho de Lamas
1236196610;2836124275;False;218.728;;Rua dos Carvalhos
1236196610;1744405393;False;514.759;LINESTRING (-8.4204263 41.5796343, -8.4207898 41.5800538, -8.4211068 41.5804761, -8.4212663 41.5806323, -8.4214568 41.5807859, -8.4217354 41.5809615, -8.4218197 41.5810495, -8.4222162 41.5813705, -8.4225982 41.5816077, -8.422726 41.5816258, -8.4237963 41.5815289, -8.4248204 41.5814773, -8.4253245 41.5814465);Rua do Monte
1236196612;1788610072;False;240.86700000000002;LINESTRING (-8.4230548 41.5714966, -8.4230564 41.5714297, -8.4231798 41.5706902, -8.423332 41.5700946, -8.4233788 41.5698647, -8.4233905 41.5697202, -8.4233847 41.5695604, -8.4233703 41.5694708, -8.4233277 41.5693549);
1236196612;2607805678;True;55.724999999999994;LINESTRING (-8.4232794 41.5719588, -8.4232067 41.5718936, -8.42317 41.571838, -8.4231512 41.5718097, -8.4231149 41.5717374, -8.4231012 41.5716438, -8.4230548 41.5714966);
1236196622;3248151387;False;76.255;LINESTRING (-8.4241146 41.5767284, -8.4245931 41.576733, -8.4245829 41.5764053);Rua Cimo de Vila
1236196622;6788651953;False;104.41399999999999;LINESTRING (-8.4241146 41.5767284, -8.4234594 41.5770784, -8.4231835 41.5771681, -8.423042 41.5772038);Rua Cimo de Vila
1236401622;1236401932;False;63.345;;Rua Sobremoure
1236401622;1818312249;False;114.256;;Avenida Sobremoure
1236401622;1236401662;False;227.916;LINESTRING (-8.4376891 41.569998, -8.4375227 41.5694856, -8.4374643 41.5694619, -8.4363072 41.5696671, -8.436274 41.5696883, -8.4362598 41.5697221, -8.4363247 41.5699275, -8.4364182 41.5702232);Rua da Fonte Carreira
1236401641;1236402035;False;41.208;LINESTRING (-8.433089 41.5657127, -8.4332366 41.5658274, -8.4333244 41.5660283);Rua de São Martinho
1236401642;1236401947;False;98.18;;Rua Nova das Travessas
1236401662;1675636527;False;73.125;;Avenida Sobremoure
1236401662;1236401932;False;168.542;LINESTRING (-8.4364182 41.5702232, -8.4365839 41.5707323, -8.4366605 41.5707632, -8.4378665 41.570552);Rua Sobremoure
1236401679;1236401934;False;297.88500000000005;LINESTRING (-8.4424552 41.5775923, -8.4418495 41.5781856, -8.4407679 41.5790827, -8.4400946 41.5796033);Rua Dom Carlos Pinheiro
1236401679;6835351725;False;236.845;LINESTRING (-8.4424552 41.5775923, -8.4423047 41.5775076, -8.4417244 41.5771398, -8.4416361 41.5768564, -8.4413271 41.5761849, -8.4408976 41.575916);Rua Ponte do Abade
1236401679;1236401717;False;75.707;LINESTRING (-8.4424552 41.5775923, -8.4425742 41.5776324, -8.4427655 41.5777618, -8.4430856 41.57807);Rua Ponte do Abade
1236401694;1236401771;False;126.883;;Rua Barão de S. Martinho
1236401694;1236402035;False;71.222;;Rua de São Martinho
1236401694;2836119384;False;86.156;LINESTRING (-8.4335429 41.5666476, -8.4337118 41.5670719, -8.433822 41.5673936);Rua de São Martinho
1236401694;2836119376;False;162.453;LINESTRING (-8.4335429 41.5666476, -8.4337256 41.5666332, -8.4354878 41.5665175);Rua do Passal
1236401697;1236401752;False;49.269;;Rua do Assento
1236401697;1236401773;False;78.503;LINESTRING (-8.429279 41.5874944, -8.4292529 41.5870901, -8.4292405 41.5868565, -8.4292377 41.5867891);Avenida do Cávado
1236401717;2836124281;False;35.067;;
1236401717;2806858945;False;572.84;LINESTRING (-8.4430856 41.57807, -8.4431002 41.5780281, -8.4430173 41.5772407, -8.4430428 41.5771405, -8.4430747 41.576983, -8.4431257 41.5765201, -8.4431257 41.5764342, -8.4431193 41.576334, -8.4431193 41.5762624, -8.4431448 41.5762052, -8.4440124 41.5750884, -8.4440571 41.5750264, -8.4441017 41.5749166, -8.4446867 41.5740318, -8.4451433 41.5738193, -8.4452762 41.5737833, -8.4456714 41.5737188);Caminho de Felgueiras
1236401745;6802531159;False;38.182;;Rua António Alves Rei
